mort,category,geography,YEAR,SEX,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
SA4103,Statistical Area Level 4 (SA4),Central West,2022,Females,"1,015","106,430",953.7,520.4,1.13,239,23.5,174.0,"3,162",33.1,126,52.7,93.9,86.0
SA4103,Statistical Area Level 4 (SA4),Central West,2023,Females,959,"106,867",897.4,496.1,1.15,227,23.7,171.0,"2,995",31.3,120,52.9,94.6,85.0
SA4104,Statistical Area Level 4 (SA4),Coffs Harbour - Grafton,2019,Females,659,"72,926",903.7,477.9,1.09,176,26.7,190.2,"2,842",43.7,81,46.0,91.1,85.2
SA4104,Statistical Area Level 4 (SA4),Coffs Harbour - Grafton,2020,Females,628,"73,456",854.9,444.4,1.08,175,27.9,178.3,"2,520",38.6,82,46.9,90.2,84.5
SA4104,Statistical Area Level 4 (SA4),Coffs Harbour - Grafton,2021,Females,710,"73,887",960.9,479.9,1.12,197,27.7,188.0,"2,509",38.3,83,42.1,86.9,84.5
SA4104,Statistical Area Level 4 (SA4),Coffs Harbour - Grafton,2022,Females,750,"74,644",1004.8,483.9,1.05,173,23.1,158.4,"2,228",33.8,69,39.9,64.8,85.6
SA4104,Statistical Area Level 4 (SA4),Coffs Harbour - Grafton,2023,Females,684,"75,238",909.1,459.4,1.07,188,27.5,189.3,"2,745",41.5,86,45.7,90.6,84.5
SA4105,Statistical Area Level 4 (SA4),Far West and Orana,2019,Females,536,"58,834",911.0,583.9,1.33,170,31.7,260.8,"3,117",58.4,92,54.1,147.1,82.9
SA4105,Statistical Area Level 4 (SA4),Far West and Orana,2020,Females,465,"58,648",792.9,498.3,1.21,142,30.5,209.2,"2,299",43.2,81,57.0,123.3,82.8
SA4105,Statistical Area Level 4 (SA4),Far West and Orana,2021,Females,535,"58,479",914.9,557.6,1.3,168,31.4,238.6,"2,304",43.5,81,48.2,119.8,83.5
SA4105,Statistical Area Level 4 (SA4),Far West and Orana,2022,Females,573,"58,421",980.8,601.6,1.3,200,34.9,290.2,"3,158",60.0,97,48.5,141.2,82.1
SA4105,Statistical Area Level 4 (SA4),Far West and Orana,2023,Females,574,"58,802",976.2,576.5,1.34,185,32.2,258.9,"2,642",50.1,87,47.0,123.8,83.1
SA4106,Statistical Area Level 4 (SA4),Hunter Valley exc Newcastle,2019,Females,"1,014","140,977",719.3,493.8,1.13,297,29.3,174.0,"4,499",34.7,130,43.8,79.2,83.0
SA4106,Statistical Area Level 4 (SA4),Hunter Valley exc Newcastle,2020,Females,917,"143,486",639.1,429.5,1.05,285,31.1,163.0,"4,066",30.9,132,46.3,78.6,84.1
SA4106,Statistical Area Level 4 (SA4),Hunter Valley exc Newcastle,2021,Females,"1,028","145,939",704.4,462.3,1.08,285,27.7,153.6,"3,960",29.6,131,46.0,71.6,83.9
SA4106,Statistical Area Level 4 (SA4),Hunter Valley exc Newcastle,2022,Females,"1,148","149,177",769.6,504.8,1.1,337,29.4,186.0,"4,942",36.3,155,46.0,88.5,83.3
SA4106,Statistical Area Level 4 (SA4),Hunter Valley exc Newcastle,2023,Females,"1,131","151,905",744.5,484.1,1.12,329,29.1,178.2,"4,987",36.1,150,45.6,82.3,83.1
SA4107,Statistical Area Level 4 (SA4),Illawarra,2019,Females,"1,191","156,722",759.9,456.7,1.04,293,24.6,162.0,"4,392",30.9,142,48.5,80.0,85.3
SA4107,Statistical Area Level 4 (SA4),Illawarra,2020,Females,"1,202","157,832",761.6,453.8,1.11,306,25.5,163.2,"4,361",30.5,150,49.0,81.9,84.7
SA4107,Statistical Area Level 4 (SA4),Illawarra,2021,Females,"1,224","158,338",773.0,446.5,1.04,279,22.8,150.9,"4,308",30.1,127,45.5,73.6,86.0
SA4107,Statistical Area Level 4 (SA4),Illawarra,2022,Females,"1,372","160,129",856.8,489.9,1.06,311,22.7,164.1,"4,477",31.0,136,43.7,74.0,85.8
SA4107,Statistical Area Level 4 (SA4),Illawarra,2023,Females,"1,290","162,264",795.0,450.9,1.05,277,21.5,142.2,"3,819",26.1,109,39.4,55.9,85.8
SA4108,Statistical Area Level 4 (SA4),Mid North Coast,2019,Females,"1,268","114,422",1108.2,486.9,1.11,311,24.5,182.3,"3,960",39.9,148,47.6,91.6,84.8
SA4108,Statistical Area Level 4 (SA4),Mid North Coast,2020,Females,"1,148","115,673",992.5,435.7,1.06,287,25.0,167.0,"3,577",35.8,129,44.9,79.6,84.3
SA4108,Statistical Area Level 4 (SA4),Mid North Coast,2021,Females,"1,377","116,566",1181.3,496.8,1.16,354,25.7,188.5,"3,782",37.7,148,41.8,84.5,84.9
SA4108,Statistical Area Level 4 (SA4),Mid North Coast,2022,Females,"1,415","118,028",1198.9,511.0,1.11,330,23.3,194.0,"4,360",43.1,153,46.4,92.2,85.8
SA4108,Statistical Area Level 4 (SA4),Mid North Coast,2023,Females,"1,395","119,132",1171.0,487.8,1.13,317,22.7,172.3,"4,088",40.2,138,43.5,77.4,84.8
SA4109,Statistical Area Level 4 (SA4),Murray,2019,Females,568,"61,058",930.3,524.1,1.2,148,26.1,199.7,"2,333",42.6,79,53.4,108.8,84.5
SA4109,Statistical Area Level 4 (SA4),Murray,2020,Females,493,"61,594",800.4,437.1,1.07,130,26.4,161.2,"1,930",35.0,67,51.5,87.3,84.6
SA4109,Statistical Area Level 4 (SA4),Murray,2021,Females,614,"61,949",991.1,528.1,1.24,161,26.2,194.2,"2,153",39.0,73,45.3,91.7,85.1
SA4109,Statistical Area Level 4 (SA4),Murray,2022,Females,616,"62,563",984.6,515.5,1.12,159,25.8,182.1,"1,824",32.8,78,49.1,93.7,84.5
SA4109,Statistical Area Level 4 (SA4),Murray,2023,Females,608,"63,206",961.9,521.8,1.21,169,27.8,208.2,"2,600",46.4,82,48.5,109.8,83.5
SA4110,Statistical Area Level 4 (SA4),New England and North West,2019,Females,798,"94,829",841.5,503.9,1.15,219,27.4,192.7,"3,329",38.9,97,44.3,88.2,84.6
SA4110,Statistical Area Level 4 (SA4),New England and North West,2020,Females,745,"94,522",788.2,474.2,1.16,215,28.9,189.6,"3,324",39.0,91,42.3,85.7,83.0
SA4110,Statistical Area Level 4 (SA4),New England and North West,2021,Females,745,"94,066",792.0,466.1,1.09,225,30.2,195.3,"3,427",40.5,109,48.4,98.7,83.1
SA4110,Statistical Area Level 4 (SA4),New England and North West,2022,Females,887,"94,612",937.5,531.6,1.15,242,27.3,206.8,"3,384",40.0,103,42.6,90.4,84.1
SA4110,Statistical Area Level 4 (SA4),New England and North West,2023,Females,834,"95,305",875.1,490.5,1.14,211,25.3,176.3,"2,871",33.7,94,44.5,78.7,84.0
SA4111,Statistical Area Level 4 (SA4),Newcastle and Lake Macquarie,2019,Females,"1,701","193,892",877.3,496.1,1.13,418,24.6,180.9,"6,075",34.7,205,49.0,91.8,85.5
SA4111,Statistical Area Level 4 (SA4),Newcastle and Lake Macquarie,2020,Females,"1,572","196,119",801.6,452.9,1.1,403,25.6,172.8,"5,555",31.4,193,47.9,83.3,85.2
SA4111,Statistical Area Level 4 (SA4),Newcastle and Lake Macquarie,2021,Females,"1,717","197,776",868.2,477.3,1.12,380,22.1,161.1,"5,768",32.4,175,46.1,77.5,85.6
SA4111,Statistical Area Level 4 (SA4),Newcastle and Lake Macquarie,2022,Females,"1,918","200,387",957.1,518.3,1.12,415,21.6,171.3,"5,699",31.7,177,42.7,77.5,86.2
SA4111,Statistical Area Level 4 (SA4),Newcastle and Lake Macquarie,2023,Females,"1,781","203,103",876.9,486.5,1.13,415,23.3,172.0,"5,719",31.4,177,42.7,75.8,85.4
SA4112,Statistical Area Level 4 (SA4),Richmond - Tweed,2019,Females,"1,196","129,569",923.1,461.1,1.05,283,23.7,168.9,"4,127",35.8,129,45.6,82.7,86.2
SA4112,Statistical Area Level 4 (SA4),Richmond - Tweed,2020,Females,"1,067","130,745",816.1,408.7,1.0,275,25.8,156.6,"3,777",32.5,127,46.2,77.9,85.5
SA4112,Statistical Area Level 4 (SA4),Richmond - Tweed,2021,Females,"1,221","131,274",930.1,455.7,1.07,292,23.9,164.4,"4,328",37.2,132,45.2,78.4,86.0
SA4112,Statistical Area Level 4 (SA4),Richmond - Tweed,2022,Females,"1,250","132,256",945.1,455.5,0.99,295,23.6,161.5,"3,767",32.2,130,44.1,74.4,85.8
SA4112,Statistical Area Level 4 (SA4),Richmond - Tweed,2023,Females,"1,182","133,108",888.0,423.6,0.98,270,22.8,143.8,"3,330",28.4,112,41.5,63.6,85.4
SA4113,Statistical Area Level 4 (SA4),Riverina,2019,Females,682,"81,101",840.9,491.9,1.12,156,22.9,164.7,"1,932",26.2,77,49.4,82.3,85.9
SA4113,Statistical Area Level 4 (SA4),Riverina,2020,Females,630,"81,595",772.1,468.7,1.14,172,27.3,187.7,"2,709",36.6,89,51.7,100.0,84.3
SA4113,Statistical Area Level 4 (SA4),Riverina,2021,Females,605,"81,848",739.2,442.8,1.04,171,28.3,178.7,"2,488",33.6,74,43.3,80.8,84.1
SA4113,Statistical Area Level 4 (SA4),Riverina,2022,Females,677,"81,979",825.8,471.2,1.02,161,23.8,169.0,"2,392",32.3,68,42.2,73.3,85.6
SA4113,Statistical Area Level 4 (SA4),Riverina,2023,Females,733,"82,288",890.8,508.4,1.18,174,23.7,178.8,"2,600",35.1,79,45.4,84.2,85.1
SA4114,Statistical Area Level 4 (SA4),Southern Highlands and Shoalhaven,2019,Females,793,"79,423",998.5,472.6,1.08,209,26.4,169.9,"2,440",35.0,93,44.5,79.5,84.2
SA4114,Statistical Area Level 4 (SA4),Southern Highlands and Shoalhaven,2020,Females,792,"80,432",984.7,463.0,1.13,200,25.3,166.5,"2,549",36.2,92,46.0,81.8,85.1
SA4114,Statistical Area Level 4 (SA4),Southern Highlands and Shoalhaven,2021,Females,784,"81,146",966.2,452.7,1.06,199,25.4,167.3,"2,615",36.9,95,47.7,88.3,84.6
SA4114,Statistical Area Level 4 (SA4),Southern Highlands and Shoalhaven,2022,Females,844,"81,848",1031.2,470.0,1.02,172,20.4,150.5,"2,386",33.6,83,48.3,76.4,85.8
SA4114,Statistical Area Level 4 (SA4),Southern Highlands and Shoalhaven,2023,Females,854,"82,193",1039.0,472.8,1.1,186,21.8,162.4,"2,516",35.5,80,43.0,74.3,85.2
SA4115,Statistical Area Level 4 (SA4),Sydney - Baulkham Hills and Hawkesbury,2019,Females,634,"127,165",498.6,372.2,0.85,143,22.6,98.6,"2,059",17.3,59,41.3,42.1,87.4
SA4115,Statistical Area Level 4 (SA4),Sydney - Baulkham Hills and Hawkesbury,2020,Females,611,"130,545",468.0,345.8,0.84,128,20.9,84.9,"1,646",13.5,62,48.4,41.6,86.4
SA4115,Statistical Area Level 4 (SA4),Sydney - Baulkham Hills and Hawkesbury,2021,Females,693,"133,438",519.3,373.3,0.87,154,22.2,101.3,"2,339",18.9,67,43.5,45.0,86.7
SA4115,Statistical Area Level 4 (SA4),Sydney - Baulkham Hills and Hawkesbury,2022,Females,768,"136,558",562.4,393.9,0.85,165,21.5,104.8,"2,036",16.1,68,41.2,43.6,86.9
SA4115,Statistical Area Level 4 (SA4),Sydney - Baulkham Hills and Hawkesbury,2023,Females,717,"140,901",508.9,352.8,0.82,136,19.0,86.5,"1,922",14.8,65,47.8,43.6,86.8
SA4116,Statistical Area Level 4 (SA4),Sydney - Blacktown,2019,Females,869,"191,051",454.9,507.9,1.16,331,38.1,187.2,"5,585",30.6,165,49.8,92.9,80.8
SA4116,Statistical Area Level 4 (SA4),Sydney - Blacktown,2020,Females,830,"197,163",421.0,461.2,1.12,311,37.5,169.0,"5,687",30.2,144,46.3,78.1,81.9
SA4116,Statistical Area Level 4 (SA4),Sydney - Blacktown,2021,Females,893,"201,354",443.5,484.9,1.13,326,36.5,171.8,"5,977",31.1,146,44.8,77.3,81.2
SA4116,Statistical Area Level 4 (SA4),Sydney - Blacktown,2022,Females,996,"207,062",481.0,524.8,1.14,341,34.2,176.4,"5,779",29.3,162,47.5,83.7,81.0
SA4116,Statistical Area Level 4 (SA4),Sydney - Blacktown,2023,Females,851,"214,719",396.3,430.1,1.0,270,31.7,134.7,"4,237",20.7,123,45.6,60.9,81.8
SA4117,Statistical Area Level 4 (SA4),Sydney - City and Inner South,2019,Females,551,"169,007",326.0,375.6,0.86,208,37.7,147.2,"3,893",24.1,106,51.0,73.1,82.0
SA4117,Statistical Area Level 4 (SA4),Sydney - City and Inner South,2020,Females,500,"168,431",296.9,340.7,0.83,182,36.4,129.1,"2,994",18.6,90,49.5,62.9,81.2
SA4117,Statistical Area Level 4 (SA4),Sydney - City and Inner South,2021,Females,574,"161,475",355.5,390.6,0.91,192,33.4,137.2,"3,498",22.7,89,46.4,62.4,82.1
SA4117,Statistical Area Level 4 (SA4),Sydney - City and Inner South,2022,Females,650,"164,007",396.3,425.9,0.92,216,33.2,155.4,"3,995",25.6,96,44.4,67.2,82.8
SA4117,Statistical Area Level 4 (SA4),Sydney - City and Inner South,2023,Females,562,"171,457",327.8,359.7,0.83,199,35.4,144.3,"3,410",20.9,97,48.7,69.4,81.4
SA4118,Statistical Area Level 4 (SA4),Sydney - Eastern Suburbs,2019,Females,877,"143,131",612.7,418.0,0.96,212,24.2,144.4,"3,175",24.0,97,45.8,67.0,86.2
SA4118,Statistical Area Level 4 (SA4),Sydney - Eastern Suburbs,2020,Females,729,"141,184",516.3,336.1,0.82,149,20.4,101.0,"2,059",15.8,67,45.0,46.0,86.9
SA4118,Statistical Area Level 4 (SA4),Sydney - Eastern Suburbs,2021,Females,750,"135,514",553.4,351.0,0.82,162,21.6,118.5,"2,874",23.2,77,47.5,56.7,87.7
SA4118,Statistical Area Level 4 (SA4),Sydney - Eastern Suburbs,2022,Females,909,"135,626",670.2,422.0,0.92,164,18.0,119.3,"2,431",19.6,74,45.1,54.5,87.0
SA4118,Statistical Area Level 4 (SA4),Sydney - Eastern Suburbs,2023,Females,828,"140,247",590.4,378.8,0.88,150,18.1,109.3,"1,992",15.5,57,38.0,42.0,87.0
SA4119,Statistical Area Level 4 (SA4),Sydney - Inner South West,2019,Females,"1,819","308,093",590.4,405.3,0.93,448,24.6,141.0,"7,276",25.6,201,44.9,63.9,85.5
SA4119,Statistical Area Level 4 (SA4),Sydney - Inner South West,2020,Females,"1,719","308,071",558.0,369.3,0.9,396,23.0,122.1,"6,329",22.3,181,45.7,56.9,86.2
SA4119,Statistical Area Level 4 (SA4),Sydney - Inner South West,2021,Females,"1,794","302,982",592.1,381.8,0.89,390,21.7,118.8,"5,802",20.8,167,42.8,51.8,86.0
SA4119,Statistical Area Level 4 (SA4),Sydney - Inner South West,2022,Females,"2,107","303,140",695.1,438.5,0.95,429,20.4,129.2,"6,023",21.7,174,40.6,52.8,86.5
SA4119,Statistical Area Level 4 (SA4),Sydney - Inner South West,2023,Females,"1,867","310,646",601.0,383.1,0.89,397,21.3,118.6,"6,018",21.1,169,42.6,51.1,86.7
SA4120,Statistical Area Level 4 (SA4),Sydney - Inner West,2019,Females,910,"159,996",568.8,406.8,0.93,196,21.5,116.6,"2,909",19.6,85,43.4,51.5,86.4
SA4120,Statistical Area Level 4 (SA4),Sydney - Inner West,2020,Females,850,"159,483",533.0,367.1,0.89,198,23.3,118.5,"3,000",20.3,91,46.0,56.2,87.1
SA4120,Statistical Area Level 4 (SA4),Sydney - Inner West,2021,Females,829,"156,077",531.1,358.2,0.84,181,21.8,109.0,"2,862",19.8,71,39.2,43.5,86.2
SA4120,Statistical Area Level 4 (SA4),Sydney - Inner West,2022,Females,931,"155,834",597.4,389.5,0.84,193,20.7,114.9,"2,963",20.6,83,43.0,50.8,86.9
SA4120,Statistical Area Level 4 (SA4),Sydney - Inner West,2023,Females,882,"159,900",551.6,369.3,0.86,198,22.4,117.6,"3,217",21.8,78,39.4,46.5,86.0
SA4121,Statistical Area Level 4 (SA4),Sydney - North Sydney and Hornsby,2019,Females,"1,209","224,111",539.5,337.9,0.77,265,21.9,106.6,"4,245",20.6,110,41.5,45.7,88.1
SA4121,Statistical Area Level 4 (SA4),Sydney - North Sydney and Hornsby,2020,Females,"1,077","224,238",480.3,297.3,0.72,230,21.4,90.3,"3,412",16.6,103,44.8,41.7,87.5
SA4121,Statistical Area Level 4 (SA4),Sydney - North Sydney and Hornsby,2021,Females,"1,215","219,794",552.8,318.4,0.74,206,17.0,82.1,"3,101",15.5,91,44.2,37.7,88.5
SA4121,Statistical Area Level 4 (SA4),Sydney - North Sydney and Hornsby,2022,Females,"1,309","219,450",596.5,345.1,0.75,243,18.6,97.2,"3,625",18.2,105,43.2,42.9,88.0
SA4121,Statistical Area Level 4 (SA4),Sydney - North Sydney and Hornsby,2023,Females,"1,180","225,603",523.0,304.3,0.71,205,17.4,81.4,"3,066",15.0,90,43.9,37.0,88.0
SA4122,Statistical Area Level 4 (SA4),Sydney - Northern Beaches,2019,Females,948,"136,502",694.5,386.3,0.88,176,18.6,113.6,"2,682",21.6,72,40.9,48.6,88.6
SA4122,Statistical Area Level 4 (SA4),Sydney - Northern Beaches,2020,Females,858,"136,223",629.8,351.2,0.86,169,19.7,106.8,"2,217",18.0,77,45.6,49.3,88.3
SA4122,Statistical Area Level 4 (SA4),Sydney - Northern Beaches,2021,Females,895,"134,426",665.8,357.8,0.84,154,17.2,97.2,"2,057",17.0,58,37.7,37.0,88.5
SA4122,Statistical Area Level 4 (SA4),Sydney - Northern Beaches,2022,Females,"1,000","133,806",747.4,396.5,0.86,171,17.1,109.8,"2,487",20.7,65,38.0,42.3,88.1
SA4122,Statistical Area Level 4 (SA4),Sydney - Northern Beaches,2023,Females,874,"136,101",642.2,345.4,0.8,143,16.4,91.3,"1,993",16.3,56,39.2,36.4,87.5
SA4123,Statistical Area Level 4 (SA4),Sydney - Outer South West,2019,Females,786,"146,213",537.6,531.1,1.21,273,34.7,181.1,"4,300",31.0,108,39.6,73.3,81.8
SA4123,Statistical Area Level 4 (SA4),Sydney - Outer South West,2020,Females,707,"149,212",473.8,463.2,1.13,243,34.4,155.7,"3,687",26.1,107,44.0,69.5,81.6
SA4123,Statistical Area Level 4 (SA4),Sydney - Outer South West,2021,Females,768,"151,313",507.6,481.4,1.13,269,35.0,167.2,"3,516",24.6,112,41.6,70.8,80.8
SA4123,Statistical Area Level 4 (SA4),Sydney - Outer South West,2022,Females,929,"153,825",603.9,565.3,1.23,299,32.2,184.2,"4,225",29.1,127,42.5,79.4,81.8
SA4123,Statistical Area Level 4 (SA4),Sydney - Outer South West,2023,Females,880,"157,326",559.3,515.7,1.2,297,33.8,179.5,"4,402",29.7,134,45.1,82.0,81.4
SA4124,Statistical Area Level 4 (SA4),Sydney - Outer West and Blue Mountains,2019,Females,981,"166,084",590.7,493.4,1.13,341,34.8,183.0,"5,039",32.4,147,43.1,81.6,81.7
SA4124,Statistical Area Level 4 (SA4),Sydney - Outer West and Blue Mountains,2020,Females,914,"168,078",543.8,444.0,1.08,275,30.1,145.6,"4,369",27.8,136,49.5,73.9,83.5
SA4124,Statistical Area Level 4 (SA4),Sydney - Outer West and Blue Mountains,2021,Females,"1,005","169,057",594.5,473.8,1.11,331,32.9,171.8,"4,826",30.6,161,48.6,84.1,82.6
SA4124,Statistical Area Level 4 (SA4),Sydney - Outer West and Blue Mountains,2022,Females,"1,157","170,047",680.4,528.8,1.15,338,29.2,173.8,"5,156",32.6,165,48.8,87.3,83.4
SA4124,Statistical Area Level 4 (SA4),Sydney - Outer West and Blue Mountains,2023,Females,"1,059","172,348",614.5,473.5,1.1,340,32.1,174.4,"5,165",32.4,162,47.6,84.2,82.4
SA4125,Statistical Area Level 4 (SA4),Sydney - Parramatta,2019,Females,"1,157","243,286",475.6,420.0,0.96,305,26.4,136.9,"5,714",24.9,136,44.6,61.0,85.0
SA4125,Statistical Area Level 4 (SA4),Sydney - Parramatta,2020,Females,"1,027","244,765",419.6,371.0,0.9,293,28.5,127.3,"5,165",22.4,126,43.0,55.1,84.2
SA4125,Statistical Area Level 4 (SA4),Sydney - Parramatta,2021,Females,"1,187","242,030",490.4,423.3,0.99,328,27.6,141.9,"5,471",24.0,147,44.8,63.9,85.4
SA4125,Statistical Area Level 4 (SA4),Sydney - Parramatta,2022,Females,"1,269","242,648",523.0,450.4,0.98,329,25.9,140.5,"5,351",23.5,144,43.8,61.7,85.4
SA4125,Statistical Area Level 4 (SA4),Sydney - Parramatta,2023,Females,"1,149","250,549",458.6,397.4,0.92,299,26.0,123.8,"4,720",20.1,131,43.8,53.6,85.0
SA4126,Statistical Area Level 4 (SA4),Sydney - Ryde,2019,Females,568,"103,458",549.0,333.3,0.76,89,15.7,82.3,"1,471",15.4,45,50.6,43.2,88.5
SA4126,Statistical Area Level 4 (SA4),Sydney - Ryde,2020,Females,527,"104,476",504.4,312.9,0.76,91,17.3,82.2,"1,410",14.7,43,47.3,39.6,88.1
SA4126,Statistical Area Level 4 (SA4),Sydney - Ryde,2021,Females,592,"103,558",571.7,342.9,0.8,102,17.2,90.8,"1,467",15.4,35,34.3,30.9,88.0
SA4126,Statistical Area Level 4 (SA4),Sydney - Ryde,2022,Females,620,"104,375",594.0,357.3,0.77,102,16.5,89.3,"1,509",15.8,36,35.3,32.1,88.3
SA4126,Statistical Area Level 4 (SA4),Sydney - Ryde,2023,Females,605,"107,231",564.2,340.4,0.79,105,17.4,92.7,"1,647",16.7,42,40.0,39.7,87.6
SA4127,Statistical Area Level 4 (SA4),Sydney - South West,2019,Females,"1,040","230,803",450.6,427.8,0.98,297,28.6,132.2,"5,108",23.4,137,46.1,61.6,83.1
SA4127,Statistical Area Level 4 (SA4),Sydney - South West,2020,Females,982,"235,746",416.6,387.5,0.94,319,32.5,134.6,"5,464",24.5,128,40.1,55.0,82.0
SA4127,Statistical Area Level 4 (SA4),Sydney - South West,2021,Females,"1,078","239,160",450.7,402.2,0.94,324,30.1,131.3,"5,204",23.1,129,39.8,52.8,83.6
SA4127,Statistical Area Level 4 (SA4),Sydney - South West,2022,Females,"1,300","243,993",532.8,473.2,1.03,377,29.0,148.5,"6,168",26.8,150,39.8,59.9,83.5
SA4127,Statistical Area Level 4 (SA4),Sydney - South West,2023,Females,"1,168","252,323",462.9,411.5,0.95,332,28.4,126.9,"5,139",21.6,155,46.7,60.2,83.8
SA4128,Statistical Area Level 4 (SA4),Sydney - Sutherland,2019,Females,818,"115,975",705.3,400.2,0.91,167,20.4,124.6,"2,446",23.2,67,40.1,51.8,87.1
SA4128,Statistical Area Level 4 (SA4),Sydney - Sutherland,2020,Females,812,"116,653",696.1,390.9,0.95,170,20.9,123.7,"2,380",22.5,75,44.1,57.3,87.3
SA4128,Statistical Area Level 4 (SA4),Sydney - Sutherland,2021,Females,866,"117,097",739.6,396.1,0.93,156,18.0,109.5,"2,063",19.5,76,48.7,54.3,88.1
SA4128,Statistical Area Level 4 (SA4),Sydney - Sutherland,2022,Females,926,"117,557",787.7,416.0,0.9,154,16.6,109.8,"2,065",19.5,59,38.3,44.1,88.2
SA4128,Statistical Area Level 4 (SA4),Sydney - Sutherland,2023,Females,902,"119,192",756.8,403.7,0.94,162,18.0,112.9,"2,267",21.2,76,46.9,55.5,87.8
SA4201,Statistical Area Level 4 (SA4),Ballarat,2019,Females,705,"85,254",826.9,498.9,1.14,170,24.1,156.8,"2,302",29.6,84,49.4,77.0,84.8
SA4201,Statistical Area Level 4 (SA4),Ballarat,2020,Females,672,"86,656",775.5,464.4,1.13,186,27.7,166.5,"2,351",29.9,83,44.6,77.6,84.1
SA4201,Statistical Area Level 4 (SA4),Ballarat,2021,Females,682,"88,115",774.0,458.0,1.07,196,28.7,168.1,"2,627",32.9,83,42.3,72.2,83.4
SA4201,Statistical Area Level 4 (SA4),Ballarat,2022,Females,815,"89,431",911.3,542.1,1.18,239,29.3,213.2,"3,652",45.2,123,51.5,115.7,84.1
SA4201,Statistical Area Level 4 (SA4),Ballarat,2023,Females,743,"90,903",817.4,475.5,1.1,192,25.8,167.4,"2,784",34.0,78,40.6,70.6,85.4
SA4202,Statistical Area Level 4 (SA4),Bendigo,2019,Females,663,"82,983",799.0,466.3,1.07,156,23.5,151.1,"2,286",30.3,65,41.7,67.0,85.1
SA4202,Statistical Area Level 4 (SA4),Bendigo,2020,Females,598,"84,186",710.3,410.1,1.0,160,26.8,147.2,"2,066",27.1,86,53.8,78.6,84.3
SA4202,Statistical Area Level 4 (SA4),Bendigo,2021,Females,741,"85,323",868.5,496.6,1.16,197,26.6,182.7,"3,060",39.7,92,46.7,88.0,84.6
SA4202,Statistical Area Level 4 (SA4),Bendigo,2022,Females,776,"86,157",900.7,491.7,1.07,195,25.1,168.5,"2,440",31.5,79,40.5,69.2,86.1
SA4202,Statistical Area Level 4 (SA4),Bendigo,2023,Females,688,"87,141",789.5,427.6,0.99,152,22.1,130.6,"1,907",24.4,73,48.0,65.7,85.5
SA4203,Statistical Area Level 4 (SA4),Geelong,2019,Females,"1,183","158,635",745.7,453.2,1.04,286,24.2,151.0,"4,253",29.4,125,43.7,67.7,85.5
SA4203,Statistical Area Level 4 (SA4),Geelong,2020,Females,"1,160","162,847",712.3,433.2,1.06,272,23.4,140.8,"4,332",29.2,131,48.2,70.4,85.8
SA4203,Statistical Area Level 4 (SA4),Geelong,2021,Females,"1,192","166,819",714.5,421.8,0.99,271,22.7,130.5,"3,748",24.7,127,46.9,61.8,86.1
SA4203,Statistical Area Level 4 (SA4),Geelong,2022,Females,"1,326","170,406",778.1,463.1,1.0,321,24.2,151.3,"4,358",28.2,142,44.2,67.5,84.9
SA4203,Statistical Area Level 4 (SA4),Geelong,2023,Females,"1,306","174,107",750.1,443.9,1.03,299,22.9,139.9,"4,217",26.8,128,42.8,64.2,85.1
SA4204,Statistical Area Level 4 (SA4),Hume,2019,Females,779,"90,480",861.0,470.7,1.08,204,26.2,163.9,"2,472",30.3,99,48.5,81.9,85.5
SA4204,Statistical Area Level 4 (SA4),Hume,2020,Females,675,"91,775",735.5,400.9,0.98,157,23.3,126.0,"2,080",25.2,75,47.8,56.6,84.5
